image_id,file_name,segment_id,category_id,gt_name,candidate_labels,thing_or_stuff,scores,pred,hit,area,bbox,score_gt,score_other,score_unknown,score_none,top1_score,top2_score,margin,area_bin_q
24021,000000024021.jpg,66,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1878662109375, 'other': 0.2159423828125, 'unknown': 0.2186279296875, 'none': 0.201171875}",unknown,False,472,"[0, 0, 0, 0]",0.1878662109375,0.2159423828125,0.2186279296875,0.201171875,0.2186279296875,0.2159423828125,0.002685546875,Q1(smallest)
24021,000000024021.jpg,47,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.184814453125, 'other': 0.2158203125, 'unknown': 0.2186279296875, 'none': 0.2008056640625}",unknown,False,484,"[0, 0, 0, 0]",0.184814453125,0.2158203125,0.2186279296875,0.2008056640625,0.2186279296875,0.2158203125,0.0028076171875,Q2
14038,000000014038.jpg,32,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.214599609375, 'other': 0.2186279296875, 'unknown': 0.20947265625, 'none': 0.19921875}",other,False,914,"[0, 0, 0, 0]",0.214599609375,0.2186279296875,0.20947265625,0.19921875,0.2186279296875,0.214599609375,0.0040283203125,Q2
14038,000000014038.jpg,11,44,bottle,"['bottle', 'other', 'unknown', 'none']",thing,"{'gt': 0.2032470703125, 'other': 0.2186279296875, 'unknown': 0.2088623046875, 'none': 0.1986083984375}",other,False,234,"[0, 0, 0, 0]",0.2032470703125,0.2186279296875,0.2088623046875,0.1986083984375,0.2186279296875,0.2088623046875,0.009765625,Q1(smallest)
18380,000000018380.jpg,32,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.200927734375, 'other': 0.2186279296875, 'unknown': 0.193359375, 'none': 0.1943359375}",other,False,1976,"[0, 0, 0, 0]",0.200927734375,0.2186279296875,0.193359375,0.1943359375,0.2186279296875,0.200927734375,0.0177001953125,Q2
18380,000000018380.jpg,55,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1949462890625, 'other': 0.2186279296875, 'unknown': 0.1947021484375, 'none': 0.194580078125}",other,False,3496,"[0, 0, 0, 0]",0.1949462890625,0.2186279296875,0.1947021484375,0.194580078125,0.2186279296875,0.1949462890625,0.023681640625,Q3
24021,000000024021.jpg,29,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.186279296875, 'other': 0.2164306640625, 'unknown': 0.218505859375, 'none': 0.2001953125}",unknown,False,471,"[0, 0, 0, 0]",0.186279296875,0.2164306640625,0.218505859375,0.2001953125,0.218505859375,0.2164306640625,0.0020751953125,Q1(smallest)
24021,000000024021.jpg,113,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.187255859375, 'other': 0.2164306640625, 'unknown': 0.218505859375, 'none': 0.19970703125}",unknown,False,850,"[0, 0, 0, 0]",0.187255859375,0.2164306640625,0.218505859375,0.19970703125,0.218505859375,0.2164306640625,0.0020751953125,Q2
13177,000000013177.jpg,4,185,fence-merged,"['fence-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.2161865234375, 'other': 0.218505859375, 'unknown': 0.21044921875, 'none': 0.2066650390625}",other,False,11882,"[0, 0, 0, 0]",0.2161865234375,0.218505859375,0.21044921875,0.2066650390625,0.218505859375,0.2161865234375,0.0023193359375,Q3
24021,000000024021.jpg,68,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18603515625, 'other': 0.2156982421875, 'unknown': 0.218505859375, 'none': 0.1998291015625}",unknown,False,739,"[0, 0, 0, 0]",0.18603515625,0.2156982421875,0.218505859375,0.1998291015625,0.218505859375,0.2156982421875,0.0028076171875,Q2
24021,000000024021.jpg,43,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18701171875, 'other': 0.2154541015625, 'unknown': 0.218505859375, 'none': 0.1998291015625}",unknown,False,744,"[0, 0, 0, 0]",0.18701171875,0.2154541015625,0.218505859375,0.1998291015625,0.218505859375,0.2154541015625,0.0030517578125,Q2
18380,000000018380.jpg,26,46,wine glass,"['wine glass', 'other', 'unknown', 'none']",thing,"{'gt': 0.2044677734375, 'other': 0.218505859375, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,113,"[0, 0, 0, 0]",0.2044677734375,0.218505859375,0.19482421875,0.1947021484375,0.218505859375,0.2044677734375,0.0140380859375,Q1(smallest)
18380,000000018380.jpg,27,46,wine glass,"['wine glass', 'other', 'unknown', 'none']",thing,"{'gt': 0.2041015625, 'other': 0.218505859375, 'unknown': 0.1949462890625, 'none': 0.19482421875}",other,False,907,"[0, 0, 0, 0]",0.2041015625,0.218505859375,0.1949462890625,0.19482421875,0.218505859375,0.2041015625,0.014404296875,Q2
18380,000000018380.jpg,66,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1959228515625, 'other': 0.218505859375, 'unknown': 0.1943359375, 'none': 0.1953125}",other,False,712,"[0, 0, 0, 0]",0.1959228515625,0.218505859375,0.1943359375,0.1953125,0.218505859375,0.1959228515625,0.0225830078125,Q2
18380,000000018380.jpg,67,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195556640625, 'other': 0.218505859375, 'unknown': 0.1947021484375, 'none': 0.1949462890625}",other,False,317,"[0, 0, 0, 0]",0.195556640625,0.218505859375,0.1947021484375,0.1949462890625,0.218505859375,0.195556640625,0.02294921875,Q1(smallest)
18380,000000018380.jpg,65,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195068359375, 'other': 0.218505859375, 'unknown': 0.1944580078125, 'none': 0.194580078125}",other,False,200,"[0, 0, 0, 0]",0.195068359375,0.218505859375,0.1944580078125,0.194580078125,0.218505859375,0.195068359375,0.0234375,Q1(smallest)
18380,000000018380.jpg,40,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.194580078125, 'other': 0.218505859375, 'unknown': 0.1949462890625, 'none': 0.1947021484375}",other,False,202,"[0, 0, 0, 0]",0.194580078125,0.218505859375,0.1949462890625,0.1947021484375,0.218505859375,0.1949462890625,0.0235595703125,Q1(smallest)
18380,000000018380.jpg,56,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1949462890625, 'other': 0.218505859375, 'unknown': 0.1949462890625, 'none': 0.1947021484375}",other,False,2533,"[0, 0, 0, 0]",0.1949462890625,0.218505859375,0.1949462890625,0.1947021484375,0.218505859375,0.1949462890625,0.0235595703125,Q2
24021,000000024021.jpg,138,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.188232421875, 'other': 0.21728515625, 'unknown': 0.2183837890625, 'none': 0.2047119140625}",unknown,False,569,"[0, 0, 0, 0]",0.188232421875,0.21728515625,0.2183837890625,0.2047119140625,0.2183837890625,0.21728515625,0.0010986328125,Q2
24021,000000024021.jpg,123,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.183349609375, 'other': 0.2159423828125, 'unknown': 0.2183837890625, 'none': 0.19970703125}",unknown,False,588,"[0, 0, 0, 0]",0.183349609375,0.2159423828125,0.2183837890625,0.19970703125,0.2183837890625,0.2159423828125,0.00244140625,Q2
24021,000000024021.jpg,89,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1881103515625, 'other': 0.2158203125, 'unknown': 0.2183837890625, 'none': 0.2003173828125}",unknown,False,582,"[0, 0, 0, 0]",0.1881103515625,0.2158203125,0.2183837890625,0.2003173828125,0.2183837890625,0.2158203125,0.0025634765625,Q2
24021,000000024021.jpg,98,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.188232421875, 'other': 0.214599609375, 'unknown': 0.2183837890625, 'none': 0.1986083984375}",unknown,False,1391,"[0, 0, 0, 0]",0.188232421875,0.214599609375,0.2183837890625,0.1986083984375,0.2183837890625,0.214599609375,0.0037841796875,Q2
632,000000000632.jpg,25,77,cell phone,"['cell phone', 'other', 'unknown', 'none']",thing,"{'gt': 0.2044677734375, 'other': 0.2183837890625, 'unknown': 0.2120361328125, 'none': 0.1995849609375}",other,False,267,"[0, 0, 0, 0]",0.2044677734375,0.2183837890625,0.2120361328125,0.1995849609375,0.2183837890625,0.2120361328125,0.00634765625,Q1(smallest)
14038,000000014038.jpg,14,77,cell phone,"['cell phone', 'other', 'unknown', 'none']",thing,"{'gt': 0.1942138671875, 'other': 0.2183837890625, 'unknown': 0.2099609375, 'none': 0.1998291015625}",other,False,537,"[0, 0, 0, 0]",0.1942138671875,0.2183837890625,0.2099609375,0.1998291015625,0.2183837890625,0.2099609375,0.0084228515625,Q2
18380,000000018380.jpg,9,49,knife,"['knife', 'other', 'unknown', 'none']",thing,"{'gt': 0.2060546875, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,256,"[0, 0, 0, 0]",0.2060546875,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.2060546875,0.0123291015625,Q1(smallest)
18380,000000018380.jpg,10,49,knife,"['knife', 'other', 'unknown', 'none']",thing,"{'gt': 0.2060546875, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,456,"[0, 0, 0, 0]",0.2060546875,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.2060546875,0.0123291015625,Q1(smallest)
18380,000000018380.jpg,29,49,knife,"['knife', 'other', 'unknown', 'none']",thing,"{'gt': 0.2060546875, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.194580078125}",other,False,170,"[0, 0, 0, 0]",0.2060546875,0.2183837890625,0.1947021484375,0.194580078125,0.2183837890625,0.2060546875,0.0123291015625,Q1(smallest)
26926,000000026926.jpg,8,194,dirt-merged,"['dirt-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.2056884765625, 'other': 0.2183837890625, 'unknown': 0.2060546875, 'none': 0.2060546875}",other,False,1667,"[0, 0, 0, 0]",0.2056884765625,0.2183837890625,0.2060546875,0.2060546875,0.2183837890625,0.2060546875,0.0123291015625,Q2
18380,000000018380.jpg,41,46,wine glass,"['wine glass', 'other', 'unknown', 'none']",thing,"{'gt': 0.2054443359375, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,713,"[0, 0, 0, 0]",0.2054443359375,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.2054443359375,0.012939453125,Q2
18380,000000018380.jpg,11,50,spoon,"['spoon', 'other', 'unknown', 'none']",thing,"{'gt': 0.2032470703125, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,315,"[0, 0, 0, 0]",0.2032470703125,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.2032470703125,0.01513671875,Q1(smallest)
18380,000000018380.jpg,60,50,spoon,"['spoon', 'other', 'unknown', 'none']",thing,"{'gt': 0.203125, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.194580078125}",other,False,162,"[0, 0, 0, 0]",0.203125,0.2183837890625,0.1947021484375,0.194580078125,0.2183837890625,0.203125,0.0152587890625,Q1(smallest)
18380,000000018380.jpg,59,57,carrot,"['carrot', 'other', 'unknown', 'none']",thing,"{'gt': 0.2021484375, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,85,"[0, 0, 0, 0]",0.2021484375,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.2021484375,0.0162353515625,Q1(smallest)
18380,000000018380.jpg,30,62,chair,"['chair', 'other', 'unknown', 'none']",thing,"{'gt': 0.1964111328125, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.1947021484375}",other,False,400,"[0, 0, 0, 0]",0.1964111328125,0.2183837890625,0.1947021484375,0.1947021484375,0.2183837890625,0.1964111328125,0.02197265625,Q1(smallest)
18380,000000018380.jpg,50,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1953125, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.194580078125}",other,False,568,"[0, 0, 0, 0]",0.1953125,0.2183837890625,0.19482421875,0.194580078125,0.2183837890625,0.1953125,0.0230712890625,Q2
18380,000000018380.jpg,48,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195068359375, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,895,"[0, 0, 0, 0]",0.195068359375,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.195068359375,0.0233154296875,Q2
18380,000000018380.jpg,63,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195068359375, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,150,"[0, 0, 0, 0]",0.195068359375,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.195068359375,0.0233154296875,Q1(smallest)
18380,000000018380.jpg,17,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.1949462890625, 'other': 0.2183837890625, 'unknown': 0.1949462890625, 'none': 0.19482421875}",other,False,1419,"[0, 0, 0, 0]",0.1949462890625,0.2183837890625,0.1949462890625,0.19482421875,0.2183837890625,0.1949462890625,0.0234375,Q2
18380,000000018380.jpg,19,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.194580078125, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.194580078125}",other,False,318,"[0, 0, 0, 0]",0.194580078125,0.2183837890625,0.19482421875,0.194580078125,0.2183837890625,0.19482421875,0.0235595703125,Q1(smallest)
18380,000000018380.jpg,39,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.1944580078125, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.194580078125}",other,False,115,"[0, 0, 0, 0]",0.1944580078125,0.2183837890625,0.19482421875,0.194580078125,0.2183837890625,0.19482421875,0.0235595703125,Q1(smallest)
18380,000000018380.jpg,64,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.19482421875, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.194580078125}",other,False,109,"[0, 0, 0, 0]",0.19482421875,0.2183837890625,0.1947021484375,0.194580078125,0.2183837890625,0.19482421875,0.0235595703125,Q1(smallest)
18380,000000018380.jpg,20,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.1947021484375, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.1947021484375}",other,False,414,"[0, 0, 0, 0]",0.1947021484375,0.2183837890625,0.1947021484375,0.1947021484375,0.2183837890625,0.1947021484375,0.023681640625,Q1(smallest)
18380,000000018380.jpg,28,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.1944580078125, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.194580078125}",other,False,157,"[0, 0, 0, 0]",0.1944580078125,0.2183837890625,0.1947021484375,0.194580078125,0.2183837890625,0.1947021484375,0.023681640625,Q1(smallest)
18380,000000018380.jpg,36,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.1947021484375, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.1947021484375}",other,False,311,"[0, 0, 0, 0]",0.1947021484375,0.2183837890625,0.1947021484375,0.1947021484375,0.2183837890625,0.1947021484375,0.023681640625,Q1(smallest)
30504,000000030504.jpg,4,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2156982421875, 'other': 0.21337890625, 'unknown': 0.21826171875, 'none': 0.205078125}",unknown,False,24643,"[0, 0, 0, 0]",0.2156982421875,0.21337890625,0.21826171875,0.205078125,0.21826171875,0.2156982421875,0.0025634765625,Q4(largest)
